id_setor,populacao,ivs,area_km2,dens_pop_km2,min_dist_exist_km,cnes_mais_proxima,centralidade_km,n_area,n_dens,n_cent,score,rank_abnc
313760115000034,231,0.421021,2.946148184921163,78.40746137016914,1.2603367013218378,2117363,1.2603367013218378,0.12727439592738304,0.008635548643175513,0.04205263595212122,0.054252329021121475,44
313760105000265,329,0.412331,2.752504130918255,119.5275227035693,1.2729846403993883,2116545,1.2729846403993883,0.11878128528831754,0.013164381532924404,0.04432254158054576,0.05419690067382875,45
313760115000032,340,0.421021,0.521505235163199,651.9589393836112,1.3756071531725231,2116529,1.3756071531725231,0.020931028254367455,0.07180468588085528,0.06274004169013062,0.053823195335691534,46
313760105000219,562,0.409474,0.635613705395856,884.1848362127278,1.1439592580829083,2116588,1.1439592580829083,0.02593575647868936,0.09738130822302267,0.021166560219942336,0.05308321829879858,47
313760105000215,189,0.41761,0.926540723227037,203.98455811174094,1.5761279160490504,9342877,1.5761279160490504,0.03869563884665763,0.02246621103716524,0.09872718595755572,0.050213331856130104,48
313760105000240,240,0.411121,0.242678913309023,988.9610791786771,1.0661002177926495,2116561,1.0661002177926495,0.008701875065105872,0.10892103068017484,0.007193321363006001,0.048336971200503495,49
313760105000081,184,0.418886,0.299788505956248,613.7660261959926,1.3435717549533477,5402034,1.3435717549533477,0.011206667124962046,0.06759823978640563,0.05699069942332621,0.04749850587904873,50
313760105000082,176,0.412712,0.187775730787304,937.2883240132745,1.1042853605421603,2116553,1.1042853605421603,0.0062938548137494105,0.10322995762462629,0.014046348557227422,0.047394044061143566,51
313760105000233,121,0.441017,2.978940654955689,40.61846609757315,1.121212640389566,5402417,1.121212640389566,0.1287126537534007,0.0044735887843732605,0.017084260707495684,0.04552850985201823,52
313760105000088,331,0.419574,0.592180357018458,558.9513331150275,1.2273395091291406,5402034,1.2273395091291406,0.02403079618908099,0.061561123672842714,0.03613068204159401,0.04267289293833959,53
313760105000097,179,0.434253,0.290717381259763,615.7182595149314,1.1467970529858786,2116553,1.1467970529858786,0.010808813103237992,0.06781325256062279,0.021675854784303436,0.036870701390511545,54
313760105000224,179,0.402143,0.40248060259241,444.7419300384828,1.2566801467271878,2116537,1.2566801467271878,0.015710680134705335,0.048982462936470836,0.041396399880446105,0.03672510917913377,55
313760105000220,287,0.419078,0.442386339542528,648.7542094920627,1.061915672452426,5402417,1.061915672452426,0.01746092152887542,0.07145172711413726,0.006442327627035947,0.03575166559242832,56
313760105000092,58,0.475572,1.271473239825222,45.61637491322487,1.2895783720563905,5402034,1.2895783720563905,0.05382416960152238,0.0050240425796817855,0.04730059236445976,0.032347045621667354,57
313760105000206,109,0.429458,0.166826888844083,653.3718919968098,1.0295705809869329,9342877,1.0295705809869329,0.005375051325048435,0.07196030399179212,0.0006374052029750152,0.030587858555123887,58
313760115000029,122,0.421021,0.651596956563782,187.23230483360607,1.2909565853420848,2116529,1.2909565853420848,0.026636772170806244,0.020621171094051236,0.047547938123732106,0.030503881525981998,59
313760115000009,279,0.421021,0.902474902367632,309.14987139038095,1.1178125568525954,6897061,1.1178125568525954,0.037640126555142664,0.03404878446222458,0.01647405309103255,0.029853767678742392,60
313760105000285,181,0.412898,1.130493913332645,160.1070097462269,1.1008197503768746,9342877,1.1008197503768746,0.047640901936074655,0.017633677288051392,0.013424380980385583,0.02537305579015863,61
313760105000221,0,0.657996,0.200568875883606,0.0,1.45364395990618,5402417,1.45364395990618,0.0068549543904133006,0.0,0.07674518400959471,0.025080041520002403,62
313760105000101,37,0.399635,0.831116814813611,44.518411059097325,1.260244736130458,2116545,1.260244736130458,0.034510404159538814,0.004903116329742335,0.04203613110463167,0.024925207111148078,63
313760115000002,92,0.421021,0.904567571927726,101.70605586041361,1.176495782728407,6897061,1.176495782728407,0.03773190977150012,0.011201581805354566,0.02700583885414136,0.02390195730983427,64
313760105000016,139,0.433626,0.41358174282927,336.0883366105944,1.0338848810940156,5402034,1.0338848810940156,0.016197569405521875,0.037015701420336306,0.0014116858217962899,0.020089057136329972,65
313760105000195,79,0.420605,0.743392299299266,106.26959692004709,1.0832136310570597,9342923,1.0832136310570597,0.030662860170346345,0.011704195716287629,0.010264638583326071,0.016959927912616777,66
